u v w
1816096178 1816096180 50.89
1816096178 1816096147 31.396
1816096180 1816096170 103.927
1816096182 1816096206 31.877
1816096204 1816096207 136.492
1816096204 1816096140 267.506
1816096206 1816096170 89.837
1816096206 1816096182 32.013
1816096207 3428569698 198.084
1816143478 1816143405 631.872
1816143478 1767564310 501.735
1816185579 1816185838 767.756
1816185754 4564855125 742.242
1816194969 261560220 122.7
1816195004 1816195073 215.167
1816195004 1816249187 206.664
1816195073 1730931891 81.343
1816211381 1816220752 326.028
1816211381 8428033140 94.063
1816220752 1816220678 217.575
1816220752 4491638234 280.781
1816249178 7635943960 2159.754
1816249185 3673728527 156.168
1816249187 1816185754 104.25
1816249194 1730931789 185.782
1816249194 1767564243 227.789
1816249231 1730931538 10.7
1816249231 4498165651 627.612
1816249293 1785858258 333.003
1816249357 258750891 876.128
1816249359 1730931891 15.484
1816249359 1767564058 549.54
1816300075 1816300246 19.115
1816300075 1803777262 97.283
1816300086 2392164361 373.009
1816300086 1816300404 268.944
1816300094 1789229872 13.377
1816300094 1816300413 173.101
1816300100 1669101431 315.599
1816300100 1816300364 304.293
1816300109 8159376631 398.515
1816300109 8159371908 893.699
1816300217 1816300100 555.527
1816300217 7635943951 209.328
1816300246 2127143526 14.793
1816300246 1816300251 182.967
1816300251 10565002204 345.351
1816300358 1803777250 284.006
1816300358 1816300075 350.881
1816300404 1789229693 540.889
1816300404 2392164352 175.149
1816300413 1803777299 274.989
1816300413 1816300358 267.011
1816317670 1816317671 8.146
1816317670 261560327 196.104
1816317671 1816317669 187.427
1816317671 1816328052 157.34
1816328052 1816328041 179.751
1816328052 261560326 225.48
1816338636 1803777381 121.757
1816338636 1816364282 151.846
1816338644 1803205544 105.075
1816338675 1816338730 145.099
1816338675 2392164327 48.377
1816338694 1816375813 311.74
1816338721 1816338804 40.358
1816338747 1803777231 69.758
1816338788 1816338684 410.989
1816338804 1816338730 23.208
1816338804 1816338788 206.922
1816338834 1816338721 9.312
1816338834 1816338747 136.401
1816364271 1816364282 125.71
1816364271 1816364289 187.532
1816364274 1816364271 269.003
1816364274 4012489365 60.406
1816364282 4012489367 183.132
1816364289 1816338636 29.385
1816364291 1816364274 397.815
1816375813 1803205420 5.391
1816375813 1816375805 485.575
1816397621 5433888340 329.48
1816406129 1803205310 30.055
1816406129 2365251249 1065.952
1816546700 1816546714 15.757
1816546700 1432302891 48.037
1816546714 666776359 420.515
1816640680 1432289757 50.779
1816640684 1816640687 13.261
1816640687 1816640680 357.57
1816640687 1816640691 39.836
1816640687 2057551328 159.793
1816640691 1816640705 9.689
1816640705 8947831523 215.642
1816640705 1816640684 15.19
1817313029 9643758404 218.096
1817935086 10600150894 65.171
1817935086 5216057591 259.58
1818345262 1668968179 200.517
1818345262 1818345265 281.245
1818345265 3150889613 253.635
1818345265 1669011018 379.47
1818345279 1818345262 307.916
1819586947 1819586981 160.67
1819586960 4716305431 109.447
1819586960 1819586989 313.497
1819586967 1819586960 144.137
1819586967 4716305445 105.37
1819586981 5108712587 136.108
1819586989 1819586967 59.293
1819586989 1819587045 39.495
1819587027 1819586947 156.308
1820632572 1758551943 1313.303
1820632572 1820632687 482.374
1820708232 3751284349 403.762
1820708232 1819586981 272.668
1820708282 1820708232 12.148
1820708282 1771149670 105.961
1820720471 1730931440 170.993
1820720471 1816185579 357.253
1822800798 1822800981 237.342
1822800876 8365505091 79.996
1822800902 10013663570 378.813
1822800932 1822800981 478.499
1822800932 1822801248 257.877
1822800939 3098409919 164.196
1822800952 1669101455 434.667
1822800976 6194593467 105.569
1822800977 1822801282 174.247
1822800980 1822800932 169.655
1822800980 9108344375 157.595
1822800981 1822801219 1103.42
1822800990 1822800952 84.706
1822800990 2127143436 406.01
1822801105 1822801321 25.615
1822801125 9108344375 74.757
1822801126 1822800980 327.314
1822801144 1822801238 266.763
1822801144 9176345334 259.614
1822801173 1822800939 570.603
1822801189 1822801278 103.987
1822801189 1582763180 228.871
1822801191 8365505119 157.841
1822801199 1822801191 197.312
1822801238 1822800977 115.623
1822801248 1822800798 602.534
1822801278 2281935837 3.953
1822801282 1803777186 80.749
1822801287 8365505042 86.691
1822801287 3097574896 141.006
1822801301 1822801199 41.755
1822801301 2281945864 178.966
1822801321 1822801199 178.989
1822801324 8365505081 84.971
1822801324 1822801105 111.772
1823336874 4827561981 276.88
1823336894 1823336874 43.754
1825218445 1529015946 451.627
1825218445 3102615973 115.83
1825218449 4051990090 17.112
1825218449 1529019865 212.53
1825218451 1825218462 118.828
1825218451 3102615973 727.163
1825218462 3102616013 134.78
1825223548 1767406257 26.771
1825234707 8377301103 12.094
1825234722 1825234707 97.595
1825234722 1529015935 138.362
1825234750 1803214843 41.618
1825234750 1696907841 198.641
1825234758 1696907827 83.898
1825261930 9509549580 19.45
1825261930 1788745813 12.788
1825261970 1825261930 13.175
1825733653 6034796752 610.472
1825733653 8491590990 58.719
1825733721 1825733689 130.947
1825733721 5521909396 300.145
1825822993 1825823016 302.046
1832506831 1832506848 172.083
1832506843 1774187900 143.018
1832506845 1784535659 177.329
1832506845 1668996725 324.891
1832506848 1832506843 10.57
1832506848 666776402 105.494
1836754037 1836754334 107.674
1836754037 1836754107 36.892
1836754040 4971160575 87.053
1836754041 1920761442 157.435
1836754043 1836754091 35.262
1836754043 1836754091 35.262
1836754047 1432458145 38.936
1836754047 1836754037 66.643
1836754079 1836754043 168.076
1836754079 1758167902 374.873
1836754091 1920761438 63.048
1836754091 1836754041 105.006
1836754100 1920761438 46.648
1836754100 1836754339 167.884
1836754107 1836754309 141.732
1836754117 4971160568 62.49
1836754121 1836754313 71.183
1836754121 1432542186 98.066
1836754153 1836754043 60.328
1836754153 1812897004 63.878
1836754192 1836754153 105.412
1836754192 1836754041 95.776
1836754239 1842393396 275.586
1836754266 1432289541 185.738
1836754309 1836754040 48.987
1836754309 4971160576 91.164
1836754313 1836754040 37.773
1836754313 4971160570 185.382
1836754319 1432289571 285.632
1836754319 1836754239 160.649
1836754334 1836754117 94.887
1836754339 1836754079 155.009
1839257424 1839257386 78.654
1839257424 3820676114 29.095
1839257491 1853880160 135.738
1839257491 1839257386 115.527
1842393385 1432458209 15.247
1842393385 1842393394 381.526
1842393394 1842393471 13.304
1842393394 1522475336 281.614
1842393395 10651003082 125.041
1842393395 1842393401 146.034
1842393396 1540695798 7.994
1842393396 1842393449 528.568
1842393401 1432458218 91.633
1842393419 1842393428 17.316
1842393419 5207093153 50.247
1842393428 666778524 19.506
1842393428 1842393430 79.598
1842393430 1432542225 251.746
1842393431 6446570757 42.499
1842393431 1842393453 16.177
1842393440 6446570760 245.567
1842393440 1529015992 574.339
1842393449 5207093157 398.345
1842393453 1432289507 9.836
1842393453 6446570747 36.044
1842393459 1842393385 368.208
1842393459 3149399930 67.475
1842393469 1842393395 92.317
1842393469 1432542148 186.589
1842393471 4868458144 8.632
1842393471 4971157787 154.792
1842426319 1529016128 71.114
1842426319 7274004499 124.031
1842426362 1586443480 199.135
1842426362 8398096806 42.285
1842581379 1842581391 157.971
1842581391 1769095475 92.543
1842581406 1842581468 122.684
1842581406 1671919286 77.733
1842581416 1769095475 301.777
1842581468 1767406301 45.358
1842592367 1842592390 296.121
1842592367 1432458210 146.795
1842592390 1539792149 150.474
1842592405 3428463033 101.154
1842592430 8398729373 124.205
1842592436 8369691747 100.636
1842592436 1842592405 316.395
1842863892 8367871176 40.328
1842863892 4023172036 226.537
1842863896 6928787920 40.845
1842863896 6928787891 79.223
1846239943 1793358398 233.102
1846239967 1793358446 16.89
1846239967 1846239976 78.464
1846239976 1793358398 94.333
1846239981 1846239967 52.537
1846239981 1846239943 59.35
1851326370 1851326479 765.987
1851326370 1758552166 566.449
1851326373 1851326370 15.45
1851326373 1851359444 407.049
1851326405 1851326405 73.15
1851326479 1851326405 368.219
1851359444 666785598 75.976
1851359450 1851359444 845.026
1851375446 1669101540 761.265
1851375446 6194593556 807.704
1851412327 1669101470 417.939
1851412327 261560200 435.872
1851412327 1851412332 746.049
1851412332 1582763225 324.534
1853880160 1853880136 20.461
1853880160 3820676114 143.285
1867266656 1867266633 97.036
1867266669 6034796704 5.691
1867266669 10103455815 116.483
1910592388 1767396611 9.697
1910592431 1767396648 42.027
1910592431 1910592545 577.604
1910592469 1432542205 13.251
1910592469 1910592431 480.342
1910592482 1432289926 10.468
1910592482 1815850675 100.196
1910592506 1910592388 15.447
1910592506 262732304 429.177
1910592541 1432542272 1015.384
1910592545 1910592469 290.649
1910592545 1910592506 120.766
1910662323 1784535547 109.431
1910662326 1758379641 48.41
1910662326 1910662357 61.838
1910662341 1910662366 33.179
1910662345 1910662341 79.355
1910662345 1586485717 146.982
1910662352 1910662366 33.865
1910662352 1910662341 33.999
1910662357 1758379676 55.851
1910662360 1910662323 51.556
1910662360 1784535431 36.413
1910662366 1784535628 112.234
1910770194 3303545885 294.084
1911337527 7299651205 6.47
1911337527 1911337574 288.902
1911337574 1911338450 29.378
1911337903 4420085055 199.344
1911338135 1911338339 9.213
1911338135 1911337527 227.096
1911338339 4644024954 297.53
1911338450 7299651205 311.417
1911338450 1911337903 269.529
1911344081 1911344256 99.061
1920513519 1766759629 42.39
1920513527 5299108022 4.179
1920532971 1758167857 208.025
1920761395 1836754100 50.215
1920761438 1836754100 46.648
1920761438 1920761405 38.265
1920761442 1920761395 107.811
1920761442 6096935011 38.005
1920781060 10082655821 24.977
1920781060 10082655823 30.157
1927022509 1927022639 361.397
1927022509 10565054056 147.852
1927022639 1927022633 1059.088
1927022639 2392161308 133.646
2034600019 1529016042 71.444
2034600019 8377207930 56.509
2038130257 2038130286 68.592
2038130257 1793358498 118.214
2038130266 1793358356 186.414
2038155664 1822801173 104.322
2038155700 2038156034 441.236
2038155700 1822801173 165.528
2038155720 10585406754 17.745
2038155720 10032104880 215.6
2038155768 3097557894 122.764
2038155768 2038155996 157.721
2038155845 2038155768 49.625
2038155900 2038155817 84.388
2038155996 2038155700 236.564
2038155996 3097665812 258.673
2038155996 3097665827 44.951
2038156100 1822801301 999.452
2038159202 4485391898 786.65
2038159202 2038160201 621.806
2039084415 5433888340 376.054
2039084415 2039084390 150.281
2039486350 2039486785 46.344
2039486785 1758334368 210.206
2039486988 2039486350 49.586
2039486988 2039486785 61.353
2039488427 1586485714 299.032
2039488428 2039488427 342.964
2039488428 1758334267 90.487
2055202333 1539792363 180.348
2056807336 2056807356 193.698
2056807356 1432289973 57.552
2057551328 1432289757 228.809
2057551417 1816640684 206.82
2057551417 4827551408 446.174
2057576864 2057577057 347.622
2057576864 7891554703 410.342
2057577040 1540291600 168.837
2057577040 1793358385 277.783
2057577057 4417859764 63.718
2057623403 1668996747 35.213
2057623403 2057623482 118.048
2057623479 8359493168 91.271
2057623482 1669010980 197.899
2057623482 3426886158 158.802
2057623486 1586483791 44.798
2057623486 2057623479 226.083
2057623488 2057623486 118.159
2057623488 8359493168 152.844
2057950414 1540693773 39.315
2057950417 4233890492 267.072
2057950417 2057950414 231.047
2058530122 2058530407 815.077
2058530272 1820708232 112.557
2058530407 4450003714 243.164
2058552354 2058552362 20.308
2058552358 1786299631 33.829
2058552358 2058552346 199.421
2058552362 2058552375 17.215
2058552362 2058552344 170.808
2058552371 1786286811 358.071
2058552371 2058552362 142.932
2069705801 2069705798 88.368
2080243336 1670633590 15.388
2080243411 1539792516 11.689
2080243411 1793844156 47.032
2080243443 8409154756 43.316
2080243443 1671919282 61.37
2080243467 1670633836 7.574
2080243467 1670633542 274.963
2080249217 4419785470 67.954
2080249218 9488672787 67.862
2080249218 4419785462 179.158
2083683116 5372817723 213.267
2083683116 8398195690 121.894
2083683116 5372817732 181.879
2083683169 6938212314 89.762
2087808967 1729760651 95.635
2087808967 8377265763 373.826
2087808973 1529015935 102.948
2087808973 1825234707 145.861
2087808975 8377301109 8.469
2087808975 8377317087 100.776
2127143436 2127143635 192.607
2127143436 9176345327 104.084
2127143526 1803777215 20.204
2127143526 2127143536 90.64
2127143536 1803777226 8.674
2127143635 5846252116 151.589
2127143648 8508850955 50.155
2127146625 1768126035 63.318
2127146625 1768126044 37.441
2127146659 4644025118 37.505
2127146659 2127146690 44.507
2127146662 10214891663 31.474
2127146662 2365251253 285.707
2127146662 7667031826 131.555
2127146690 1771377416 213.169
2127146719 2127146659 48.981
2127146719 2127146690 73.105
2127146723 4644025162 1433.042
2194720884 262732140 13.672
2194720884 1784535665 74.931
2194720885 2194720884 49.837
2194720885 1432458202 125.953
2240243249 2240243469 72.509
2240243249 5558904390 217.208
2240243443 2038155900 272.694
2240243443 2240243469 317.871
2240243469 2240243443 774.213
2241884251 2038156101 1049.17
2279390773 6938212324 122.98
2279390773 6938212384 59.68
2279398131 1668894247 23.437
2279398131 2279398134 26.846
2279398201 6193223764 12.501
2279398201 2279398134 59.14
2281935837 1822800876 319.684
2281935837 1822801324 164.469
2281945864 1822801189 3.74
2281945864 1822801105 167.694
2365251249 8442364510 708.352
2365251253 2365251249 266.99
2365251254 2365251257 197.332
2365251254 2365251253 342.954
2365251256 7667031816 22.508
2365251256 1803205575 290.505
2377100848 1530413766 53.756
2377100848 1748636370 82.486
2377100849 912083999 128.362
2392161308 1927022509 330.876
2392161325 2392161308 1751.445
2392161325 6466475766 139.236
2392161352 3428719059 510.03
2392164304 2392164321 227.115
2392164304 1816338684 350.056
2392164308 1816338788 29.966
2392164308 1816338684 405.53
2392164361 1816364289 89.542
2392164361 2392164304 440.566
2395982327 5273058741 263.182
2395982327 5273058623 659.765
2396164913 8617240778 293.579
2424935236 1768126061 1534.536
2469821772 8162317472 33.83
2469821772 8332677042 2239.988
2469821778 3102538435 64.497
2469821778 10218434634 125.046
2469821812 5105502462 226.075
2469821812 1842741706 613.418
2469833278 3102514836 197.888
2469833278 10218434634 66.236
2470633248 2469821812 203.161
2470634420 5108707406 747.992
2470634434 6194592677 2868.817
2470634434 2470634420 761.766
2470719108 5108707406 1123.13
2470719110 2470719108 130.289
2470719110 1529030428 1103.101
2470723834 4003835146 766.133
2470723834 2470723833 84.012
2471057179 1586472122 75.561
2471057179 2471057198 105.086
2471057198 1528987739 54.367
2471057198 2471057204 64.329
2471057203 2471057277 179.132
2471057204 1774125886 390.055
2471057216 1771129236 37.391
2471057216 262732234 39.746
2471057225 1586471930 86.13
2471057277 1774125933 385.731
2471063409 1774125955 115.271
2784013443 1774187943 206.654
2784013443 1832506831 279.23
2784013446 1774187901 259.471
2784013446 2784013448 294.087
2784013448 2194720885 12.347
2784013448 5389610811 188.48
2799019915 1586443465 342.221
2799019915 2799019933 119.137
2799019933 1432289781 29.684
2799019942 1600540985 294.3
2799019942 1432290081 75.524
2799019952 1670589168 48.005
2799019952 10600131353 30.207
2799019953 1670568213 71.125
2799019953 1670598796 368.744
2799019957 6267218339 56.843
2799019957 10600131365 66.286
2936845677 5548123782 832.581
2966491234 3265329748 342.773
2966491247 2966491251 23.586
2966491247 2966491250 95.489
2966491250 2966491247 29.248
2966491251 2966491256 60.11
2966491256 1723073195 50.35
2966491279 6193597901 533.026
2966491279 3265329824 43.298
2966491511 2966876984 49.677
2966491511 5821318179 61.887
2966491513 8760789587 53.952
2966491513 3219202014 13.223
2966491514 2966491516 1854.098
2966491516 3210224327 108.812
2966491516 666779149 116.39
2966491529 2966491531 124.869
2966491529 3210224329 96.86
2966491531 1643396528 218.548
2966586408 3265329713 18.498
2966740346 2966847512 12.738
2966740354 3219202019 8.703
2966740354 2966740357 291.831
2966740356 3216718822 16.053
2966740356 3002833862 255.471
2966740357 2966805135 15.115
2966740357 3216709362 133.178
2966740362 3216709362 15.442
2966740362 2966805135 129.769
2966740364 3216709365 8.734
2966740364 3216709363 323.157
2966740375 3216709419 167.529
2966740381 3216709419 16.409
2966740381 3216709398 158.311
2966740414 3216708089 159.402
2966740414 3216708098 189.564
2966740416 3216708098 13.713
2966740416 2966740417 188.649
2966740417 2966740414 12.999
2966740417 2966848249 9.74
2966745166 3021152811 257.923
2966745179 8760789580 31.514
2966745179 3219202018 14.281
2966745180 2966876996 14.435
2966745200 3216709390 50.692
2966745200 8760794439 58.046
2966805044 2967920106 254.783
2966805069 2966491511 59.89
2966805075 5821318185 555.458
2966805082 2966805086 507.838
2966805086 1522474091 57.504
2966805086 7683315493 111.192
2966805087 2966805075 53.19
2966805087 5821318172 142.308
2966805092 2966805082 85.189
2966805092 8450164474 499.761
2966805094 2966805101 51.718
2966805094 2966805105 501.402
2966805095 2966805101 466.575
2966805095 2966805094 414.63
2966805101 2966805104 391.749
2966805104 2966805117 300.669
2966805104 2966805105 59.966
2966805105 2966805117 247.276
2966805117 6876027528 219.497
2966805121 2966805092 765.583
2966805121 2966805082 860.823
2966805124 2966805128 7.177
2966805124 3219202021 226.088
2966805128 2966740354 15.768
2966805128 3216709364 187.153
2966805135 2966740356 8.434
2966805148 2966740362 9.61
2966830025 3216708079 489.664
2966847512 2966491513 16.702
2966847512 2966805087 73.775
2966847516 2966740364 19.219
2966847516 8760794440 142.553
2966847519 6191872376 188.057
2966847519 6191872369 149.678
2966848249 3216708094 282.49
2966863408 2966863412 14.701
2966863412 3216709408 14.416
2966863412 2966864242 365.324
2966863413 2966863416 208.189
2966863416 3216709424 240.283
2966863416 3216709437 169.727
2966863423 3216709428 16.547
2966863423 6193598007 356.526
2966863425 2966863423 18.1
2966863425 3216709422 368.05
2966863427 3216709439 234.579
2966863427 3244252490 69.517
2966864240 3216709451 11.435
2966864240 2966863425 166.1
2966864241 2966864240 8.957
2966864242 2966864244 85.881
2966864242 3244252497 55.298
2966864244 2967904926 83.536
2966864251 3216708079 21.96
2966864251 3216709455 871.138
2966864258 8450164493 50.577
2966866017 6193598012 135.301
2966876978 2966876980 9.104
2966876978 6191872404 151.595
2966876980 2966805069 121.513
2966876984 5821318179 39.427
2966876984 2966876986 17.56
2966876986 5821318172 15.116
2966876986 5821318173 39.494
2966876987 8760789566 387.609
2966876991 2966876987 67.188
2966876991 6191872403 150.747
2966876996 2966745179 15.105
2966876996 2966745200 660.002
2966904501 5431161395 192.987
2966904507 2966904519 21.995
2966904508 3265329963 215.964
2966904515 3265329969 783.704
2966904515 5429583889 210.276
2966904519 3158111333 22.013
2966904519 3021152581 196.473
2966908456 4329804519 17.547
2966908456 9846575034 38.225
2966908457 4329804518 16.849
2966908457 9846575026 31.094
2966908462 2966908466 15.578
2966908462 6193597949 316.633
2966908466 3021399397 12.593
2966908470 6875572537 170.923
2967873226 8760794430 34.723
2967873226 3216709370 16.183
2967881461 6193598161 68.225
2967895258 2967895259 95.623
2967895258 2967895255 363.493
2967895280 2967895258 172.625
2967895280 3219202019 156.594
2967904926 3216708099 362.004
2967904926 3216708084 91.807
2967920096 2966805044 8.468
2967920096 6191872414 339.527
2967920106 2967920109 38.133
2967920106 6191872409 251.546
2967920109 2966876978 228.443
2967920110 2967920111 8.907
2967920111 3219202012 15.611
2967920111 2966745180 738.614
3002833862 8450164474 20.067
3002833862 2966805095 9.095
3016308217 2966745166 56.385
3016308217 6191872413 363.749
3016757079 6193598098 30.889
3016757079 6193598103 41.033
3021152581 3021152625 511.687
3021152581 3021152623 484.905
3021152588 3649627843 363.527
3021152588 3649627836 10.513
3021152589 4053630703 5.619
3021152589 5431137294 160.573
3021152593 3265330000 48.231
3021152597 3265329994 206.347
3021152600 3265330010 36.052
3021152600 3021152597 27.163
3021152623 3021152733 178.596
3021152623 3021152625 26.782
3021152625 3021152632 129.18
3021152632 3021152733 29.022
3021152632 7796505355 233.561
3021152733 7796505344 1150.62
3021152745 6193596836 10.322
3021152745 3021375861 42.639
3021152754 7131786543 10.425
3021152754 7131786561 49.434
3021152758 9846574927 291.161
3021152797 4329819840 330.354
3021152798 3021152797 292.018
3021152798 3265330191 308.321
3021152805 6193597927 296.585
3021152805 3021152798 159.26
3021152811 3057661514 13.035
3021152811 3219202005 376.711
3021173075 5431137296 10.386
3021173075 3021152589 246.763
3021173076 5431137297 9.983
3021173076 3021375862 491.533
3021173081 3219202003 13.374
3021173081 7274708139 1334.842
3021173082 3021173081 18.139
3021375861 5431137297 489.404
3021375862 6193596836 41.415
3021375862 7131786554 64.727
3021375866 1731035985 866.074
3021387140 3021387143 332.221
3021387140 3649627827 325.85
3021387143 3649220867 312.272
3021387145 9846574989 170.648
3021399397 3652965703 13.602
3021399397 7274708159 229.476
3039382110 3002833862 13.234
3039382110 3216718822 257.537
3043845649 3102844584 87.633
3043845649 2966491532 113.517
3043845659 3043845649 47.367
3048745208 1816249178 180.142
3048745211 1816249357 102.385
3057661514 1731035985 8.544
3057661514 3021375865 864.631
3062515644 3062515645 35.905
3062515644 5431137293 464
3062515645 3062515654 143.863
3062515651 9846574992 157.43
3062515651 3062515652 12.226
3062515652 3062515658 7.765
3062515654 4329819878 244.932
3062515654 3021152589 448.569
3062515655 3062515651 9.851
3062515655 3021152588 477.522
3062515656 3062515667 238.771
3062515656 4329819880 587.292
3062515657 3062515656 9.549
3062515657 9846574997 303.698
3062515657 5429583905 297.469
3062515658 3062515655 12.238
3062515658 3062515671 321.019
3062515667 3062515669 9.822
3062515667 4329819879 588.037
3062515668 3062515667 7.159
3062515668 3062515657 239.325
3062515669 3062515670 10.939
3062515670 3062515668 8.525
3062515670 3062515673 661.441
3062515671 3062515673 17.903
3062515671 3062515668 660.972
3062515672 3062515671 12.152
3062515672 3062515655 318.706
3062515673 3062515674 11.526
3062515673 10086475448 741.73
3097506238 3097506240 41.122
3097506240 3097506241 29.353
3097506241 2038155664 448.309
3097557894 3097667017 199.731
3097557894 3097665811 219.193
3097574896 2038155845 202.566
3097574896 2038155700 43.633
3097665755 3097667036 98.56
3097665772 3097506238 98.296
3097665776 3097665796 38.906
3097665776 3097506238 29.321
3097665779 3097667036 101.1
3097665779 3097667028 38.35
3097665784 3097667017 53.087
3097665784 3097667080 143.416
3097665792 3097665813 25.213
3097665796 3097667061 36.736
3097665796 3097665772 74.154
3097665811 3097665792 68.518
3097665811 3097665812 33.16
3097665812 5046066688 24.535
3097665813 5046066691 34.473
3097665813 3097665796 90.294
3097665816 3097665827 270.68
3097665816 3097506240 189.694
3097665827 2038155664 14.864
3097667017 3097667025 88.198
3097667018 3097665755 88.764
3097667018 3097667021 26.328
3097667021 3097667024 24.124
3097667024 3097665784 77.309
3097667025 3097667018 24.58
3097667025 3097667021 31.002
3097667028 3097665755 39.291
3097667028 3097667024 73.688
3097667036 3097665772 242.868
3097667061 3097667080 122.667
3097667061 3097665779 140.557
3097667080 3097665792 39.689
3098409919 4497795138 156.984
3098409919 1822800939 323.839
3098456739 3105351952 14.984
3102514836 7796419855 55.314
3102514836 7796419858 46.603
3102538435 2469833278 47.535
3102538435 10218434650 22.573
3102568842 5519897286 17.3
3102568842 6928787942 223.645
3102568844 1765179716 88.804
3102568844 6928775515 113.408
3102568848 3102568861 71.184
3102568848 262732134 61.2
3102568851 1842592405 246.807
3102568855 3102568851 138.812
3102568855 3102568860 98.162
3102568860 8392301614 11.681
3102568860 262732134 16.067
3102568860 3102568851 62.417
3102568861 8361525549 45.406
3102568862 1668968252 218.233
3102568863 3102568860 16.775
3102568863 3102568862 27.179
3102568866 3102568872 170.055
3102568866 1668968267 146.035
3102568872 8361550639 5.645
3102568875 3102568862 61.957
3102568875 3102568863 52.898
3102568879 8388086306 29.361
3102568879 8361550660 175.663
3102568884 1842592367 13.084
3102568884 3102568879 148.955
3102568886 1432458210 11.497
3102568886 9023153027 68.642
3102568894 262732350 10.81
3102568894 8392073802 287.81
3102568895 3102568894 15.84
3102568895 774449043 606.862
3102568899 1696907785 139.812
3102568899 3102568895 390.974
3102568902 1696907839 9.676
3102568902 3102568899 308.943
3102568903 3102568902 199.922
3102568903 1696907909 10.057
3102568904 3102568903 8.027
3102568904 1696907893 359.286
3102589196 6937759091 9.956
3102589196 262732080 196.498
3102589206 3102589207 36.346
3102589206 1769110590 58.697
3102589207 6938212315 15.991
3102589207 1769110590 32.991
3102589210 8248491114 13.625
3102589216 4051990090 27.165
3102589216 3102589210 45.333
3102615970 1769110610 749.005
3102615970 1529019844 156.12
3102615973 1825218453 476.419
3102615982 3102589196 98.705
3102615987 3102616017 118.943
3102615987 3102616005 55.485
3102615993 3102616009 64.668
3102615993 3102615982 77.674
3102616005 6938212222 36.29
3102616009 1825218445 250.423
3102616013 3102616005 71.184
3102616013 3102616017 73.74
3102616017 1729760391 162.107
3102653513 262732076 98.505
3102653515 3102658056 333.805
3102653515 3102658088 693.831
3102653515 6388128821 318.279
3102658053 7796429551 29.862
3102658054 3102658053 11.905
3102658054 6388128828 12.854
3102658056 262732133 363.237
3102658086 7796429550 319.811
3102658086 3102653513 624.191
3102658086 3102658054 304.333
3102658088 8395237154 64.807
3105217081 6194592679 771.807
3105217081 10314829798 339.871
3105217084 3105217099 84.495
3105217099 3098456739 383.268
3105223207 10013663579 18.943
3105223207 3105217084 42.149
3105639716 1540291687 356.324
3105639716 1816640680 251.444
3125505772 1432458212 169.636
3128679153 4971157775 104.984
3128679153 1529031883 206.103
3128679154 1836754121 123.387
3128844078 1528987739 82.774
3128844082 3241500124 9.313
3128844082 1668968130 193.762
3133766907 2966908470 33.46
3133766907 9846574891 31.009
3134496344 1767607607 292.661
3134496348 3134496344 377.989
3134626516 2127146634 166.834
3149399930 3149399931 366.276
3149399930 1432542241 271.363
3149399931 1842393385 68.297
3149411622 1836754047 71.588
3149411622 3149411625 277.968
3149411625 1432458209 164.169
3149412130 1432319742 204.658
3149412130 3426853371 196.252
3150889616 1528987843 118.076
3150889619 3128844078 101.518
3150889620 1586483825 132.877
3150889620 3150889621 234.776
3150889621 1749734684 94.397
3150889622 1774178750 177.071
3150889622 3150889623 213.274
3150889623 1668952594 68.03
3150957647 1669010980 125.892
3150957649 1586472074 97.667
3150957653 1774194107 72.047
3150957655 1774194107 228.667
3158111332 2966904507 21.291
3158111332 3265329832 74.649
3158111333 3265329975 77.948
3158111333 3158111332 21.823
3210224327 3210224329 17.425
3210224327 666779149 64.208
3210224329 3210224328 15.384
3210224329 2966491531 80.306
3210224796 6034796731 57.019
3210224796 6034796703 350.689
3212332497 262732088 344.033
3216708069 3216709460 14.897
3216708069 3216709445 158.933
3216708070 3216708074 196.025
3216708070 3216709457 15.573
3216708071 6193598132 165.728
3216708071 2966830025 7.866
3216708073 3216709449 174.067
3216708073 3216708069 185.984
3216708074 3216708085 126.55
3216708074 3216708076 14.852
3216708075 3216708073 9.573
3216708075 3216708080 16.797
3216708076 3216708069 15.488
3216708076 3216708078 187.249
3216708077 3216708075 138.603
3216708077 3216708081 21.684
3216708078 3216708073 16.786
3216708078 3216708080 9.502
3216708079 3216708077 15.39
3216708079 2966864241 170.211
3216708080 3216708081 139.121
3216708080 3216708092 149.353
3216708081 3216708095 148.302
3216708081 2966864251 16.743
3216708084 3216708070 129.975
3216708085 8450164485 61.238
3216708085 3216708084 215.266
3216708089 3216708078 149.468
3216708089 2966864258 149.949
3216708092 3216708089 9.246
3216708092 3216708101 160.324
3216708094 3216708095 14.383
3216708094 2966864251 147.357
3216708095 3216708092 137.935
3216708095 3216708101 258.047
3216708097 3216708099 13.42
3216708097 3244252529 236.387
3216708098 8494683432 68.144
3216708098 3216708097 11.602
3216708099 2966740416 12.04
3216708101 2966848249 12.222
3216708101 2966740414 9.127
3216709362 3216709363 7.676
3216709362 3216709365 321.165
3216709363 2966805148 14.985
3216709363 8760794417 85.539
3216709364 2966847516 10.501
3216709365 3216709364 19.275
3216709365 2966740354 191.175
3216709368 6191872304 7.645
3216709368 6193598022 46.208
3216709369 6193598017 39.986
3216709369 3216709368 11.64
3216709370 3216709371 17.363
3216709370 8760789613 40.84
3216709371 8760794421 38.947
3216709371 3216709373 16.607
3216709373 8760794426 34.161
3216709373 2967873226 18.162
3216709375 2966866017 31.171
3216709375 6193598047 52.004
